,index,Date,Open,High,Low,Close,Volume
26516,1467400,2022-01-27 14:16:00,4339.0,4339.7,4335.06,4336.07,0
26517,1467401,2022-01-27 14:17:00,4335.9,4337.62,4335.58,4336.21,0
26518,1467402,2022-01-27 14:18:00,4336.21,4336.65,4332.02,4334.92,0
26519,1467403,2022-01-27 14:19:00,4334.65,4336.5,4334.65,4335.15,0
26520,1467404,2022-01-27 14:20:00,4335.1,4335.24,4332.39,4332.61,0
26521,1467405,2022-01-27 14:21:00,4332.64,4332.84,4329.33,4331.25,0
26522,1467406,2022-01-27 14:22:00,4331.28,4332.47,4330.32,4330.57,0
26523,1467407,2022-01-27 14:23:00,4330.6,4332.32,4330.11,4332.21,0
26524,1467408,2022-01-27 14:24:00,4332.19,4332.21,4322.88,4322.98,0
26525,1467409,2022-01-27 14:25:00,4322.99,4325.32,4321.86,4325.21,0
26526,1467410,2022-01-27 14:26:00,4325.23,4325.71,4321.01,4321.01,0
26527,1467411,2022-01-27 14:27:00,4320.96,4323.97,4320.87,4322.01,0
26528,1467412,2022-01-27 14:28:00,4322.06,4323.38,4320.5,4320.86,0
26529,1467413,2022-01-27 14:29:00,4320.8,4323.6,4319.92,4322.38,0
26530,1467414,2022-01-27 14:30:00,4322.42,4325.45,4321.66,4325.41,0
26531,1467415,2022-01-27 14:31:00,4325.27,4328.12,4323.96,4326.52,0
26532,1467416,2022-01-27 14:32:00,4326.64,4326.64,4317.38,4317.38,0
26533,1467417,2022-01-27 14:33:00,4317.47,4318.46,4313.6,4314.14,0
26534,1467418,2022-01-27 14:34:00,4314.27,4317.85,4314.27,4316.43,0
26535,1467419,2022-01-27 14:35:00,4316.54,4324.07,4316.23,4321.64,0
26536,1467420,2022-01-27 14:36:00,4321.78,4324.46,4321.78,4323.78,0
26537,1467421,2022-01-27 14:37:00,4323.74,4327.06,4322.9,4325.98,0
26538,1467422,2022-01-27 14:38:00,4325.73,4325.84,4323.09,4324.17,0
26539,1467423,2022-01-27 14:39:00,4322.95,4326.06,4322.58,4326.06,0
26540,1467424,2022-01-27 14:40:00,4326.09,4337.04,4325.44,4335.61,0
26541,1467425,2022-01-27 14:41:00,4335.62,4336.28,4334.75,4335.06,0
26542,1467426,2022-01-27 14:42:00,4335.03,4338.35,4333.92,4334.92,0
26543,1467427,2022-01-27 14:43:00,4334.94,4336.26,4334.4,4336.09,0
26544,1467428,2022-01-27 14:44:00,4336.07,4337.24,4334.95,4335.44,0
26545,1467429,2022-01-27 14:45:00,4336.1,4342.18,4335.75,4340.53,0
26546,1467430,2022-01-27 14:46:00,4340.58,4343.04,4340.58,4342.73,0
26547,1467431,2022-01-27 14:47:00,4342.76,4342.76,4338.45,4339.67,0
26548,1467432,2022-01-27 14:48:00,4339.69,4339.69,4333.3,4334.36,0
26549,1467433,2022-01-27 14:49:00,4334.49,4336.37,4334.49,4335.69,0
26550,1467434,2022-01-27 14:50:00,4335.67,4335.67,4332.01,4332.25,0
26551,1467435,2022-01-27 14:51:00,4331.63,4331.63,4328.38,4329.5,0
26552,1467436,2022-01-27 14:52:00,4329.73,4332.61,4328.44,4328.72,0
26553,1467437,2022-01-27 14:53:00,4328.75,4328.9,4322.11,4322.81,0
26554,1467438,2022-01-27 14:54:00,4322.8,4324.48,4321.11,4321.58,0
26555,1467439,2022-01-27 14:55:00,4321.55,4321.95,4316.89,4317.42,0
26556,1467440,2022-01-27 14:56:00,4317.82,4320.83,4316.99,4320.53,0
26557,1467441,2022-01-27 14:57:00,4320.58,4324.44,4320.23,4324.01,0
26558,1467442,2022-01-27 14:58:00,4323.73,4328.24,4322.87,4327.26,0
26559,1467443,2022-01-27 14:59:00,4327.14,4327.14,4323.71,4324.87,0
26560,1467444,2022-01-27 15:00:00,4325.0,4332.32,4325.0,4332.26,0
26561,1467445,2022-01-27 15:01:00,4332.3,4332.69,4331.0,4331.52,0
26562,1467446,2022-01-27 15:02:00,4331.54,4336.75,4331.38,4336.3,0
26563,1467447,2022-01-27 15:03:00,4336.37,4338.57,4333.44,4334.95,0
26564,1467448,2022-01-27 15:04:00,4335.6,4335.6,4330.9,4332.53,0
26565,1467449,2022-01-27 15:05:00,4332.51,4333.56,4329.65,4333.07,0
26566,1467450,2022-01-27 15:06:00,4333.11,4336.43,4332.09,4334.56,0
26567,1467451,2022-01-27 15:07:00,4334.55,4336.02,4334.02,4335.21,0
26568,1467452,2022-01-27 15:08:00,4335.15,4339.81,4334.61,4338.45,0
26569,1467453,2022-01-27 15:09:00,4338.23,4338.47,4327.86,4328.27,0
26570,1467454,2022-01-27 15:10:00,4328.41,4330.07,4324.78,4324.78,0
26571,1467455,2022-01-27 15:11:00,4324.89,4324.89,4322.46,4322.46,0
26572,1467456,2022-01-27 15:12:00,4322.42,4325.37,4321.64,4322.73,0
26573,1467457,2022-01-27 15:13:00,4322.72,4322.84,4316.21,4316.21,0
26574,1467458,2022-01-27 15:14:00,4316.11,4317.29,4315.95,4316.68,0
26575,1467459,2022-01-27 15:15:00,4316.8,4317.43,4309.5,4311.41,0
26576,1467460,2022-01-27 15:16:00,4311.7,4314.54,4310.98,4314.01,0
26577,1467461,2022-01-27 15:17:00,4314.04,4316.34,4312.92,4314.84,0
26578,1467462,2022-01-27 15:18:00,4314.78,4316.4,4314.5,4315.27,0
26579,1467463,2022-01-27 15:19:00,4315.26,4321.04,4314.88,4320.47,0
26580,1467464,2022-01-27 15:20:00,4321.67,4325.89,4319.75,4319.81,0
26581,1467465,2022-01-27 15:21:00,4320.33,4320.42,4313.53,4314.24,0
26582,1467466,2022-01-27 15:22:00,4314.29,4316.23,4314.23,4316.0,0
26583,1467467,2022-01-27 15:23:00,4315.46,4316.69,4314.64,4315.82,0
26584,1467468,2022-01-27 15:24:00,4315.92,4321.6,4315.05,4321.41,0
26585,1467469,2022-01-27 15:25:00,4320.91,4324.17,4320.84,4322.11,0
26586,1467470,2022-01-27 15:26:00,4322.01,4326.28,4320.37,4324.78,0
26587,1467471,2022-01-27 15:27:00,4324.8,4331.96,4324.8,4331.64,0
26588,1467472,2022-01-27 15:28:00,4331.64,4332.34,4330.94,4331.14,0
26589,1467473,2022-01-27 15:29:00,4331.18,4331.72,4329.13,4329.42,0
26590,1467474,2022-01-27 15:30:00,4329.56,4332.83,4329.46,4330.41,0
26591,1467475,2022-01-27 15:31:00,4330.44,4330.44,4327.58,4328.48,0
26592,1467476,2022-01-27 15:32:00,4329.01,4334.14,4328.04,4334.14,0
26593,1467477,2022-01-27 15:33:00,4334.05,4337.41,4328.61,4328.87,0
26594,1467478,2022-01-27 15:34:00,4328.88,4330.95,4326.93,4328.11,0
26595,1467479,2022-01-27 15:35:00,4328.14,4332.27,4328.14,4330.47,0
26596,1467480,2022-01-27 15:36:00,4330.49,4331.34,4327.71,4327.79,0
26597,1467481,2022-01-27 15:37:00,4327.8,4329.09,4326.52,4327.73,0
26598,1467482,2022-01-27 15:38:00,4327.75,4327.76,4322.3,4322.3,0
26599,1467483,2022-01-27 15:39:00,4322.25,4325.09,4322.0,4324.58,0
26600,1467484,2022-01-27 15:40:00,4324.74,4324.81,4322.93,4324.59,0
26601,1467485,2022-01-27 15:41:00,4325.82,4336.2,4325.82,4336.2,0
26602,1467486,2022-01-27 15:42:00,4336.34,4341.58,4336.34,4341.58,0
26603,1467487,2022-01-27 15:43:00,4341.73,4345.19,4341.73,4343.79,0
26604,1467488,2022-01-27 15:44:00,4344.01,4344.59,4340.06,4340.5,0
26605,1467489,2022-01-27 15:45:00,4341.32,4346.88,4341.32,4346.69,0
26606,1467490,2022-01-27 15:46:00,4346.81,4352.91,4346.81,4351.2,0
26607,1467491,2022-01-27 15:47:00,4350.87,4350.87,4338.87,4341.78,0
26608,1467492,2022-01-27 15:48:00,4341.74,4341.74,4332.61,4334.3,0
26609,1467493,2022-01-27 15:49:00,4334.35,4338.37,4332.1,4338.37,0
26610,1467494,2022-01-27 15:50:00,4337.05,4337.05,4331.2,4331.61,0
26611,1467495,2022-01-27 15:51:00,4331.64,4333.21,4330.28,4332.02,0
26612,1467496,2022-01-27 15:52:00,4332.16,4334.27,4332.16,4334.16,0
26613,1467497,2022-01-27 15:53:00,4334.26,4335.58,4331.72,4331.72,0
26614,1467498,2022-01-27 15:54:00,4331.75,4331.87,4330.05,4331.49,0
26615,1467499,2022-01-27 15:55:00,4331.37,4335.33,4331.37,4333.12,0
26616,1467500,2022-01-27 15:56:00,4333.67,4333.67,4329.16,4329.16,0
26617,1467501,2022-01-27 15:57:00,4329.28,4330.73,4327.84,4330.73,0
26618,1467502,2022-01-27 15:58:00,4330.75,4330.75,4328.2,4328.67,0
26619,1467503,2022-01-27 15:59:00,4328.76,4329.04,4324.71,4325.48,0
26620,1467504,2022-01-27 16:00:00,4326.12,4326.5,4326.12,4326.5,0
26621,1467505,2022-01-27 16:01:00,4326.5,4326.5,4326.5,4326.5,0
26622,1467506,2022-01-27 16:02:00,4326.5,4326.51,4326.49,4326.5,0
26623,1467507,2022-01-27 16:03:00,4326.5,4326.51,4326.5,4326.5,0
26624,1467508,2022-01-27 16:04:00,4326.5,4326.51,4326.5,4326.51,0
26625,1467509,2022-01-27 16:05:00,4326.51,4326.52,4326.51,4326.51,0
26626,1467510,2022-01-28 09:30:00,4336.19,4342.56,4336.19,4342.51,0
26627,1467511,2022-01-28 09:31:00,4342.66,4342.99,4331.84,4332.92,0
26628,1467512,2022-01-28 09:32:00,4333.01,4333.01,4322.48,4323.24,0
26629,1467513,2022-01-28 09:33:00,4323.05,4324.75,4316.37,4316.68,0
26630,1467514,2022-01-28 09:34:00,4316.72,4318.29,4313.29,4313.29,0
26631,1467515,2022-01-28 09:35:00,4313.26,4314.53,4301.54,4302.29,0
26632,1467516,2022-01-28 09:36:00,4302.21,4307.41,4299.98,4300.59,0
26633,1467517,2022-01-28 09:37:00,4300.57,4306.38,4300.57,4304.34,0
26634,1467518,2022-01-28 09:38:00,4304.62,4304.93,4300.44,4303.73,0
26635,1467519,2022-01-28 09:39:00,4303.78,4304.52,4300.7,4303.81,0
26636,1467520,2022-01-28 09:40:00,4303.45,4306.07,4300.54,4305.31,0
26637,1467521,2022-01-28 09:41:00,4305.44,4305.87,4299.98,4305.24,0
26638,1467522,2022-01-28 09:42:00,4305.15,4305.15,4299.6,4301.62,0
26639,1467523,2022-01-28 09:43:00,4301.53,4305.63,4301.51,4302.99,0
26640,1467524,2022-01-28 09:44:00,4302.91,4303.12,4299.5,4300.07,0
26641,1467525,2022-01-28 09:45:00,4300.04,4301.72,4295.45,4298.6,0
26642,1467526,2022-01-28 09:46:00,4298.24,4300.76,4296.04,4296.04,0
26643,1467527,2022-01-28 09:47:00,4295.7,4295.74,4294.33,4294.84,0
26644,1467528,2022-01-28 09:48:00,4294.51,4298.69,4292.98,4298.69,0
26645,1467529,2022-01-28 09:49:00,4298.52,4304.75,4298.52,4299.31,0
26646,1467530,2022-01-28 09:50:00,4299.28,4302.4,4296.6,4302.4,0
26647,1467531,2022-01-28 09:51:00,4302.96,4309.92,4302.8,4307.36,0
26648,1467532,2022-01-28 09:52:00,4307.63,4309.58,4306.2,4306.72,0
26649,1467533,2022-01-28 09:53:00,4306.84,4310.03,4303.94,4303.94,0
26650,1467534,2022-01-28 09:54:00,4303.79,4303.79,4297.63,4301.92,0
26651,1467535,2022-01-28 09:55:00,4301.98,4302.84,4297.45,4297.45,0
26652,1467536,2022-01-28 09:56:00,4298.07,4301.86,4297.02,4300.97,0
26653,1467537,2022-01-28 09:57:00,4300.35,4304.42,4300.29,4303.07,0
26654,1467538,2022-01-28 09:58:00,4302.69,4302.91,4298.23,4299.13,0
26655,1467539,2022-01-28 09:59:00,4298.58,4299.04,4294.22,4297.45,0
26656,1467540,2022-01-28 10:00:00,4298.41,4301.88,4296.57,4296.57,0
26657,1467541,2022-01-28 10:01:00,4296.32,4297.04,4292.46,4294.87,0
26658,1467542,2022-01-28 10:02:00,4294.87,4295.76,4293.6,4294.85,0
26659,1467543,2022-01-28 10:03:00,4294.6,4298.96,4292.73,4297.83,0
26660,1467544,2022-01-28 10:04:00,4297.91,4302.35,4297.91,4299.73,0
26661,1467545,2022-01-28 10:05:00,4299.66,4304.22,4298.83,4304.16,0
26662,1467546,2022-01-28 10:06:00,4304.27,4304.27,4298.46,4300.85,0
26663,1467547,2022-01-28 10:07:00,4300.77,4303.53,4299.73,4302.87,0
26664,1467548,2022-01-28 10:08:00,4302.82,4308.12,4301.67,4302.43,0
26665,1467549,2022-01-28 10:09:00,4302.73,4308.82,4302.09,4307.91,0
26666,1467550,2022-01-28 10:10:00,4307.7,4315.46,4307.62,4314.91,0
26667,1467551,2022-01-28 10:11:00,4315.0,4320.15,4313.72,4319.61,0
26668,1467552,2022-01-28 10:12:00,4319.71,4320.92,4319.04,4319.04,0
26669,1467553,2022-01-28 10:13:00,4319.3,4319.55,4313.26,4313.65,0
26670,1467554,2022-01-28 10:14:00,4313.52,4316.15,4313.52,4315.2,0
26671,1467555,2022-01-28 10:15:00,4315.51,4322.87,4314.5,4322.54,0
26672,1467556,2022-01-28 10:16:00,4322.26,4323.96,4319.16,4323.96,0
26673,1467557,2022-01-28 10:17:00,4324.55,4324.55,4321.92,4323.14,0
26674,1467558,2022-01-28 10:18:00,4323.22,4329.13,4322.78,4329.12,0
26675,1467559,2022-01-28 10:19:00,4329.15,4334.59,4329.15,4334.59,0
26676,1467560,2022-01-28 10:20:00,4334.57,4334.57,4331.04,4331.97,0
26677,1467561,2022-01-28 10:21:00,4332.14,4335.98,4332.14,4335.03,0
26678,1467562,2022-01-28 10:22:00,4334.74,4334.74,4325.32,4326.21,0
26679,1467563,2022-01-28 10:23:00,4326.18,4326.95,4321.89,4324.58,0
26680,1467564,2022-01-28 10:24:00,4324.27,4324.38,4320.78,4323.43,0
26681,1467565,2022-01-28 10:25:00,4323.37,4325.28,4322.55,4323.1,0
26682,1467566,2022-01-28 10:26:00,4323.32,4326.17,4322.94,4322.94,0
26683,1467567,2022-01-28 10:27:00,4321.74,4322.88,4317.67,4319.36,0
26684,1467568,2022-01-28 10:28:00,4319.51,4319.51,4314.47,4314.95,0
26685,1467569,2022-01-28 10:29:00,4314.65,4319.28,4314.65,4319.28,0
26686,1467570,2022-01-28 10:30:00,4319.66,4321.75,4315.97,4321.73,0
26687,1467571,2022-01-28 10:31:00,4321.29,4321.29,4318.33,4319.83,0
26688,1467572,2022-01-28 10:32:00,4319.89,4319.89,4314.81,4315.1,0
26689,1467573,2022-01-28 10:33:00,4315.06,4315.25,4309.15,4311.59,0
26690,1467574,2022-01-28 10:34:00,4311.51,4311.76,4308.08,4308.96,0
26691,1467575,2022-01-28 10:35:00,4308.99,4311.41,4308.99,4310.7,0
26692,1467576,2022-01-28 10:36:00,4310.5,4316.29,4310.11,4314.56,0
26693,1467577,2022-01-28 10:37:00,4314.49,4323.46,4314.49,4321.05,0
26694,1467578,2022-01-28 10:38:00,4321.04,4325.73,4320.87,4323.82,0
26695,1467579,2022-01-28 10:39:00,4323.76,4323.76,4318.25,4319.39,0
26696,1467580,2022-01-28 10:40:00,4319.4,4319.4,4315.51,4316.54,0
26697,1467581,2022-01-28 10:41:00,4316.62,4318.65,4313.43,4314.57,0
26698,1467582,2022-01-28 10:42:00,4314.58,4314.89,4305.48,4306.37,0
26699,1467583,2022-01-28 10:43:00,4306.28,4308.01,4306.19,4307.6,0
26700,1467584,2022-01-28 10:44:00,4307.5,4307.94,4306.15,4307.5,0
26701,1467585,2022-01-28 10:45:00,4307.43,4310.8,4306.71,4308.79,0
26702,1467586,2022-01-28 10:46:00,4308.85,4315.13,4308.85,4313.48,0
26703,1467587,2022-01-28 10:47:00,4313.66,4325.63,4313.66,4323.83,0
26704,1467588,2022-01-28 10:48:00,4324.05,4324.53,4322.37,4322.37,0
26705,1467589,2022-01-28 10:49:00,4322.5,4332.67,4322.5,4332.28,0
26706,1467590,2022-01-28 10:50:00,4332.41,4335.58,4332.41,4334.31,0
26707,1467591,2022-01-28 10:51:00,4334.3,4334.7,4330.86,4332.03,0
26708,1467592,2022-01-28 10:52:00,4332.16,4333.95,4331.27,4333.56,0
26709,1467593,2022-01-28 10:53:00,4333.48,4338.66,4333.4,4338.66,0
26710,1467594,2022-01-28 10:54:00,4338.55,4342.35,4337.08,4342.27,0
26711,1467595,2022-01-28 10:55:00,4342.07,4342.39,4337.51,4339.3,0
26712,1467596,2022-01-28 10:56:00,4339.2,4339.2,4333.85,4335.2,0
26713,1467597,2022-01-28 10:57:00,4335.15,4340.42,4334.21,4339.5,0
26714,1467598,2022-01-28 10:58:00,4339.37,4341.5,4338.74,4341.12,0
26715,1467599,2022-01-28 10:59:00,4341.23,4346.78,4339.54,4346.76,0
26716,1467600,2022-01-28 11:00:00,4346.88,4349.13,4343.0,4343.84,0
26717,1467601,2022-01-28 11:01:00,4344.02,4344.78,4341.37,4341.37,0
26718,1467602,2022-01-28 11:02:00,4341.34,4341.34,4337.37,4339.75,0
26719,1467603,2022-01-28 11:03:00,4339.72,4344.42,4339.72,4341.86,0
26720,1467604,2022-01-28 11:04:00,4341.85,4341.85,4335.55,4336.28,0
26721,1467605,2022-01-28 11:05:00,4336.55,4340.57,4336.53,4339.36,0
26722,1467606,2022-01-28 11:06:00,4339.39,4341.29,4338.05,4340.15,0
26723,1467607,2022-01-28 11:07:00,4340.06,4340.47,4337.66,4337.66,0
26724,1467608,2022-01-28 11:08:00,4337.86,4343.88,4337.76,4343.24,0
26725,1467609,2022-01-28 11:09:00,4343.02,4344.78,4341.99,4343.77,0
26726,1467610,2022-01-28 11:10:00,4344.34,4352.01,4343.53,4352.01,0
26727,1467611,2022-01-28 11:11:00,4352.12,4355.49,4351.78,4355.11,0
26728,1467612,2022-01-28 11:12:00,4355.29,4355.4,4352.83,4354.81,0
26729,1467613,2022-01-28 11:13:00,4354.65,4354.65,4353.16,4353.49,0
26730,1467614,2022-01-28 11:14:00,4353.36,4354.95,4353.32,4354.94,0
26731,1467615,2022-01-28 11:15:00,4354.42,4360.06,4354.42,4360.06,0
26732,1467616,2022-01-28 11:16:00,4360.18,4361.56,4359.26,4361.56,0
26733,1467617,2022-01-28 11:17:00,4361.55,4364.23,4361.54,4364.21,0
26734,1467618,2022-01-28 11:18:00,4364.22,4366.77,4364.12,4364.85,0
26735,1467619,2022-01-28 11:19:00,4364.91,4365.73,4363.56,4364.1,0
26736,1467620,2022-01-28 11:20:00,4364.53,4366.65,4363.67,4364.37,0
26737,1467621,2022-01-28 11:21:00,4364.35,4365.26,4362.09,4362.09,0
26738,1467622,2022-01-28 11:22:00,4362.04,4362.44,4359.58,4359.58,0
26739,1467623,2022-01-28 11:23:00,4359.72,4362.57,4359.72,4362.14,0
26740,1467624,2022-01-28 11:24:00,4362.11,4363.11,4360.41,4362.97,0
26741,1467625,2022-01-28 11:25:00,4362.86,4366.68,4361.72,4366.68,0
26742,1467626,2022-01-28 11:26:00,4366.94,4370.03,4366.32,4369.78,0
26743,1467627,2022-01-28 11:27:00,4369.76,4369.76,4365.52,4367.58,0
26744,1467628,2022-01-28 11:28:00,4367.66,4367.84,4365.43,4365.57,0
26745,1467629,2022-01-28 11:29:00,4365.65,4366.11,4361.53,4363.7,0
26746,1467630,2022-01-28 11:30:00,4363.66,4365.48,4360.87,4360.87,0
26747,1467631,2022-01-28 11:31:00,4360.49,4361.09,4357.16,4360.49,0
26748,1467632,2022-01-28 11:32:00,4360.39,4364.05,4359.43,4364.05,0
26749,1467633,2022-01-28 11:33:00,4364.16,4364.28,4359.98,4361.88,0
26750,1467634,2022-01-28 11:34:00,4361.94,4362.51,4359.53,4362.51,0
26751,1467635,2022-01-28 11:35:00,4362.35,4365.24,4361.88,4364.61,0
26752,1467636,2022-01-28 11:36:00,4364.46,4372.16,4363.08,4371.69,0
26753,1467637,2022-01-28 11:37:00,4371.38,4373.5,4368.73,4373.28,0
26754,1467638,2022-01-28 11:38:00,4373.26,4374.81,4372.53,4373.36,0
26755,1467639,2022-01-28 11:39:00,4373.39,4374.28,4368.55,4368.92,0
26756,1467640,2022-01-28 11:40:00,4368.82,4368.82,4365.46,4366.43,0
26757,1467641,2022-01-28 11:41:00,4366.56,4368.56,4364.89,4367.56,0
26758,1467642,2022-01-28 11:42:00,4367.45,4370.18,4367.28,4369.44,0
26759,1467643,2022-01-28 11:43:00,4369.48,4370.13,4367.85,4368.09,0
26760,1467644,2022-01-28 11:44:00,4368.54,4368.72,4365.44,4366.44,0
26761,1467645,2022-01-28 11:45:00,4365.98,4367.15,4365.53,4366.57,0
26762,1467646,2022-01-28 11:46:00,4366.7,4368.15,4364.55,4364.55,0
26763,1467647,2022-01-28 11:47:00,4364.52,4367.58,4364.51,4366.6,0
26764,1467648,2022-01-28 11:48:00,4366.73,4367.99,4366.29,4366.96,0
26765,1467649,2022-01-28 11:49:00,4366.81,4366.85,4364.6,4365.62,0
26766,1467650,2022-01-28 11:50:00,4365.95,4368.42,4365.09,4368.42,0
26767,1467651,2022-01-28 11:51:00,4368.33,4368.42,4364.75,4366.85,0
26768,1467652,2022-01-28 11:52:00,4366.81,4367.99,4366.2,4367.16,0
26769,1467653,2022-01-28 11:53:00,4367.22,4367.56,4365.58,4367.48,0
26770,1467654,2022-01-28 11:54:00,4367.79,4370.32,4367.77,4370.32,0
26771,1467655,2022-01-28 11:55:00,4370.19,4374.31,4370.17,4374.31,0
26772,1467656,2022-01-28 11:56:00,4374.36,4378.79,4374.23,4378.56,0
26773,1467657,2022-01-28 11:57:00,4378.45,4382.39,4378.3,4382.34,0
26774,1467658,2022-01-28 11:58:00,4382.34,4383.91,4382.34,4383.28,0
26775,1467659,2022-01-28 11:59:00,4383.28,4383.73,4382.42,4382.94,0
26776,1467660,2022-01-28 12:00:00,4382.91,4383.8,4381.68,4383.19,0
26777,1467661,2022-01-28 12:01:00,4383.15,4383.4,4380.5,4381.24,0
26778,1467662,2022-01-28 12:02:00,4381.24,4381.74,4378.96,4380.05,0
26779,1467663,2022-01-28 12:03:00,4380.04,4380.31,4378.95,4380.14,0
26780,1467664,2022-01-28 12:04:00,4380.14,4385.65,4380.14,4385.63,0
26781,1467665,2022-01-28 12:05:00,4385.49,4387.66,4384.59,4387.66,0
26782,1467666,2022-01-28 12:06:00,4387.67,4387.89,4384.89,4386.22,0
26783,1467667,2022-01-28 12:07:00,4386.26,4387.1,4385.55,4385.55,0
26784,1467668,2022-01-28 12:08:00,4385.51,4385.71,4382.95,4382.99,0
26785,1467669,2022-01-28 12:09:00,4383.02,4386.77,4383.02,4386.67,0
26786,1467670,2022-01-28 12:10:00,4386.72,4386.72,4384.0,4386.12,0
26787,1467671,2022-01-28 12:11:00,4386.14,4387.35,4385.83,4387.09,0
26788,1467672,2022-01-28 12:12:00,4387.09,4387.09,4378.18,4378.63,0
26789,1467673,2022-01-28 12:13:00,4378.54,4379.16,4375.67,4375.78,0
26790,1467674,2022-01-28 12:14:00,4375.8,4378.96,4375.8,4378.85,0
26791,1467675,2022-01-28 12:15:00,4378.71,4379.79,4377.04,4378.53,0
26792,1467676,2022-01-28 12:16:00,4378.37,4380.12,4378.07,4379.83,0
26793,1467677,2022-01-28 12:17:00,4379.81,4380.87,4379.34,4380.86,0
26794,1467678,2022-01-28 12:18:00,4380.85,4383.71,4380.67,4383.4,0
26795,1467679,2022-01-28 12:19:00,4383.34,4387.69,4383.28,4386.44,0
26796,1467680,2022-01-28 12:20:00,4386.48,4386.5,4378.8,4378.8,0
26797,1467681,2022-01-28 12:21:00,4378.53,4378.74,4376.44,4376.75,0
26798,1467682,2022-01-28 12:22:00,4376.53,4376.53,4372.49,4372.49,0
26799,1467683,2022-01-28 12:23:00,4372.46,4374.82,4372.31,4374.56,0
26800,1467684,2022-01-28 12:24:00,4374.5,4374.58,4371.71,4374.16,0
26801,1467685,2022-01-28 12:25:00,4374.05,4374.05,4369.1,4369.21,0
26802,1467686,2022-01-28 12:26:00,4369.2,4369.86,4368.36,4369.76,0
26803,1467687,2022-01-28 12:27:00,4369.83,4373.06,4369.76,4370.93,0
26804,1467688,2022-01-28 12:28:00,4370.93,4371.05,4367.22,4369.26,0
26805,1467689,2022-01-28 12:29:00,4368.79,4370.26,4368.74,4369.63,0
26806,1467690,2022-01-28 12:30:00,4369.17,4371.23,4367.94,4368.85,0
26807,1467691,2022-01-28 12:31:00,4368.84,4371.06,4368.84,4369.57,0
26808,1467692,2022-01-28 12:32:00,4369.59,4370.49,4368.39,4368.39,0
26809,1467693,2022-01-28 12:33:00,4368.56,4370.19,4366.65,4369.76,0
26810,1467694,2022-01-28 12:34:00,4369.7,4369.7,4368.17,4368.62,0
26811,1467695,2022-01-28 12:35:00,4369.02,4369.29,4364.32,4364.32,0
26812,1467696,2022-01-28 12:36:00,4364.32,4366.64,4364.32,4365.56,0
26813,1467697,2022-01-28 12:37:00,4365.64,4372.76,4365.56,4372.76,0
26814,1467698,2022-01-28 12:38:00,4372.39,4372.39,4368.46,4368.56,0
26815,1467699,2022-01-28 12:39:00,4368.57,4369.47,4365.87,4365.87,0
26816,1467700,2022-01-28 12:40:00,4365.87,4368.42,4365.58,4368.2,0
26817,1467701,2022-01-28 12:41:00,4367.97,4368.1,4366.69,4366.93,0
26818,1467702,2022-01-28 12:42:00,4366.99,4369.16,4366.23,4367.96,0
26819,1467703,2022-01-28 12:43:00,4367.97,4370.46,4367.9,4370.35,0
26820,1467704,2022-01-28 12:44:00,4370.19,4372.08,4368.2,4372.0,0
26821,1467705,2022-01-28 12:45:00,4372.1,4373.69,4370.05,4370.68,0
26822,1467706,2022-01-28 12:46:00,4370.66,4370.66,4367.86,4368.54,0
26823,1467707,2022-01-28 12:47:00,4368.8,4368.94,4367.27,4367.27,0
26824,1467708,2022-01-28 12:48:00,4367.25,4367.25,4364.18,4366.27,0
26825,1467709,2022-01-28 12:49:00,4366.27,4368.17,4366.27,4366.78,0
26826,1467710,2022-01-28 12:50:00,4366.84,4366.84,4360.15,4361.14,0
26827,1467711,2022-01-28 12:51:00,4361.23,4362.83,4360.78,4362.39,0
26828,1467712,2022-01-28 12:52:00,4361.82,4362.3,4359.15,4359.15,0
26829,1467713,2022-01-28 12:53:00,4359.36,4359.87,4356.25,4356.63,0
26830,1467714,2022-01-28 12:54:00,4356.64,4359.39,4356.57,4357.75,0
26831,1467715,2022-01-28 12:55:00,4357.63,4359.93,4357.31,4359.93,0
26832,1467716,2022-01-28 12:56:00,4360.0,4361.51,4358.8,4359.94,0
26833,1467717,2022-01-28 12:57:00,4360.04,4363.2,4358.58,4362.65,0
26834,1467718,2022-01-28 12:58:00,4362.63,4363.28,4361.74,4361.81,0
26835,1467719,2022-01-28 12:59:00,4361.76,4362.6,4358.85,4358.98,0
26836,1467720,2022-01-28 13:00:00,4358.96,4361.12,4358.49,4360.04,0
26837,1467721,2022-01-28 13:01:00,4360.05,4361.88,4360.05,4361.88,0
26838,1467722,2022-01-28 13:02:00,4361.85,4368.77,4361.85,4368.65,0
26839,1467723,2022-01-28 13:03:00,4368.69,4368.69,4365.1,4365.73,0
26840,1467724,2022-01-28 13:04:00,4365.79,4366.73,4365.15,4366.08,0
26841,1467725,2022-01-28 13:05:00,4365.92,4368.43,4364.84,4368.3,0
26842,1467726,2022-01-28 13:06:00,4368.03,4370.81,4367.42,4369.79,0
26843,1467727,2022-01-28 13:07:00,4369.45,4372.64,4369.09,4371.84,0
26844,1467728,2022-01-28 13:08:00,4371.81,4373.14,4371.75,4372.87,0
26845,1467729,2022-01-28 13:09:00,4373.01,4376.97,4371.49,4376.26,0
26846,1467730,2022-01-28 13:10:00,4376.16,4376.16,4374.31,4375.31,0
26847,1467731,2022-01-28 13:11:00,4375.34,4377.68,4374.89,4376.79,0
